epoch,dice loss,BCE loss
0.0,0.9948936104774475,5.951586723327637
0.33333333333333337,0.6139088273048401,0.27003753185272217
0.6666666666666667,0.5350766181945801,0.09323175996541977
1.0,0.5487962961196899,0.1324417144060135
1.3333333333333335,0.8418572545051575,0.49553167819976807
1.666666666666667,0.8840803503990173,0.8302255868911743
2.0,0.7061071395874023,0.25412172079086304
2.3333333333333335,0.500808596611023,0.12085963785648346
2.666666666666667,0.6391031742095947,0.20569410920143127
3.0000000000000004,0.6112561821937561,0.20246410369873047
3.333333333333334,0.9477094411849976,0.24784228205680847
3.666666666666667,0.4475412368774414,0.10429735481739044
4.0,0.41105300188064575,0.12835736572742462
4.333333333333334,0.2613266110420227,0.40921029448509216
4.666666666666667,0.5781833529472351,0.08497028797864914
5.000000000000001,0.27108529210090637,0.22659918665885925
5.333333333333334,0.3578902781009674,0.18329066038131714
5.666666666666667,0.49794888496398926,0.14609435200691223
6.000000000000001,0.38035309314727783,0.08344748616218567
6.333333333333334,0.3088339567184448,0.20117704570293427
6.666666666666668,0.6252157092094421,0.16276147961616516
7.000000000000001,0.24790608882904053,0.07692942023277283
7.333333333333334,0.28196513652801514,0.09559710323810577
7.666666666666668,0.36665791273117065,0.27367275953292847
8.0,0.19397440552711487,0.12267006188631058
8.333333333333334,0.45555418729782104,0.08437459170818329
8.666666666666668,0.3350898027420044,0.08169887959957123
9.000000000000002,0.2539827823638916,0.20669403672218323
9.333333333333334,0.24944132566452026,0.09815933555364609
9.666666666666668,0.19141656160354614,0.14407694339752197
10.000000000000002,0.16588926315307617,0.2594106197357178
10.333333333333334,0.4106859564781189,0.17585594952106476
10.666666666666668,0.5409477353096008,0.37439781427383423
11.000000000000002,0.2957056760787964,0.06990968436002731
11.333333333333334,0.36650550365448,0.25040045380592346
11.666666666666668,0.45007115602493286,0.116810142993927
12.000000000000002,0.1811143308877945,0.042078614234924316
12.333333333333334,0.2845176160335541,0.06836451590061188
12.666666666666668,0.24824923276901245,0.06346895545721054
13.000000000000002,0.36908847093582153,0.2833890914916992
13.333333333333336,0.20496943593025208,0.21938678622245789
13.666666666666668,0.2920781373977661,0.1065521091222763
14.000000000000002,0.5000640153884888,0.1613577902317047
14.333333333333336,0.5104501843452454,0.20680288970470428
14.666666666666668,0.2346300631761551,0.19164952635765076
15.000000000000002,0.7333266735076904,0.1228443831205368
15.333333333333336,0.16557998955249786,0.10438062250614166
15.666666666666668,0.47471895813941956,0.04254849627614021
16.0,0.8507956266403198,0.11193354427814484
16.333333333333336,0.6305526494979858,0.1711258888244629
16.666666666666668,0.5249605774879456,0.17530231177806854
17.000000000000004,0.21663489937782288,0.10402243584394455
17.333333333333336,0.25466108322143555,0.09343250840902328
17.666666666666668,0.21172863245010376,0.18651533126831055
18.000000000000004,0.5257436037063599,0.2835199534893036
18.333333333333336,0.334450364112854,0.11412093043327332
18.666666666666668,0.230259969830513,0.12070692330598831
19.000000000000004,0.2681466341018677,0.03202879801392555
19.333333333333336,0.17011725902557373,0.29491540789604187
19.666666666666668,0.1626548171043396,0.12775765359401703
